periodo,turma_id,cod_disciplina,turma,disciplina_abrev,dia_semana,hora_inicio,hora_fim,sala_id,vagas,creditos,professor_id,cod_departamento
20252,EDU1788-1BA,EDU1788,1BA,Estag Superv: Gestao Da Escola,Segunda,11:00,13:00,SALA_5e68b44f05,1,4,PROF_eae0cb13df,EDU
20252,EDU1788-1BA,EDU1788,1BA,Estag Superv: Gestao Da Escola,Segunda,11:00,13:00,SALA_5e68b44f05,1,4,PROF_eae0cb13df,EDU
20252,EDU1788-1BA,EDU1788,1BA,Estag Superv: Gestao Da Escola,Segunda,11:00,13:00,SALA_5e68b44f05,1,4,PROF_eae0cb13df,EDU
20252,EDU1788-1BA,EDU1788,1BA,Estag Superv: Gestao Da Escola,Segunda,11:00,13:00,SALA_5e68b44f05,12,4,PROF_eae0cb13df,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,1,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,10,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,1,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,10,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,1,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,10,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,10,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,1,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,1,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,10,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,1,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,10,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,1,4,PROF_d0416355ac,EDU
20252,EDU1789-1BA,EDU1789,1BA,Estag Superv Educ Infantil,Quarta,11:00,13:00,SALA_a5f1191117,12,4,PROF_d0416355ac,EDU
20252,EDU1790-1BA,EDU1790,1BA,Prat Ens Materias Pedagogicas,Terca,11:00,13:00,SALA_e67b16b065,8,4,PROF_551718d23a,EDU
20252,EDU1790-1BA,EDU1790,1BA,Prat Ens Materias Pedagogicas,Terca,11:00,13:00,SALA_e67b16b065,7,4,PROF_551718d23a,EDU
20252,EDU1790-1BA,EDU1790,1BA,Prat Ens Materias Pedagogicas,Terca,11:00,13:00,SALA_e67b16b065,8,4,PROF_551718d23a,EDU
20252,EDU1790-1BA,EDU1790,1BA,Prat Ens Materias Pedagogicas,Terca,11:00,13:00,SALA_e67b16b065,8,4,PROF_551718d23a,EDU
20252,EDU1790-1BA,EDU1790,1BA,Prat Ens Materias Pedagogicas,Terca,11:00,13:00,SALA_e67b16b065,8,4,PROF_551718d23a,EDU
20252,EDU1790-1BA,EDU1790,1BA,Prat Ens Materias Pedagogicas,Terca,11:00,13:00,SALA_e67b16b065,8,4,PROF_551718d23a,EDU
20252,EDU1790-1BA,EDU1790,1BA,Prat Ens Materias Pedagogicas,Terca,11:00,13:00,SALA_e67b16b065,12,4,PROF_551718d23a,EDU
20252,EDU1791-1BA,EDU1791,1BA,Prat Ensino Em Esc Fundamental,Quinta,11:00,13:00,SALA_e67b16b065,7,4,PROF_940ff73c71,EDU
20252,EDU1791-1BA,EDU1791,1BA,Prat Ensino Em Esc Fundamental,Quinta,11:00,13:00,SALA_e67b16b065,7,4,PROF_940ff73c71,EDU
20252,EDU1791-1BA,EDU1791,1BA,Prat Ensino Em Esc Fundamental,Quinta,11:00,13:00,SALA_e67b16b065,7,4,PROF_940ff73c71,EDU
20252,EDU1791-1BA,EDU1791,1BA,Prat Ensino Em Esc Fundamental,Quinta,11:00,13:00,SALA_e67b16b065,7,4,PROF_940ff73c71,EDU
20252,EDU1791-1BA,EDU1791,1BA,Prat Ensino Em Esc Fundamental,Quinta,11:00,13:00,SALA_e67b16b065,7,4,PROF_940ff73c71,EDU
20252,EDU1791-1BA,EDU1791,1BA,Prat Ensino Em Esc Fundamental,Quinta,11:00,13:00,SALA_e67b16b065,7,4,PROF_940ff73c71,EDU
20252,EDU1791-1BA,EDU1791,1BA,Prat Ensino Em Esc Fundamental,Quinta,11:00,13:00,SALA_e67b16b065,12,4,PROF_940ff73c71,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Terca,15:00,17:00,SALA_5e68b44f05,2,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Terca,15:00,17:00,SALA_5e68b44f05,0,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Terca,15:00,17:00,SALA_5e68b44f05,0,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Terca,15:00,17:00,SALA_5e68b44f05,2,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Terca,15:00,17:00,SALA_5e68b44f05,2,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Terca,15:00,17:00,SALA_5e68b44f05,2,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Terca,15:00,17:00,SALA_5e68b44f05,2,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Terca,15:00,17:00,SALA_5e68b44f05,13,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Terca,15:00,17:00,SALA_5e68b44f05,6,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Quinta,15:00,17:00,SALA_5e68b44f05,2,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Quinta,15:00,17:00,SALA_5e68b44f05,0,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Quinta,15:00,17:00,SALA_5e68b44f05,0,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Quinta,15:00,17:00,SALA_5e68b44f05,2,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Quinta,15:00,17:00,SALA_5e68b44f05,2,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Quinta,15:00,17:00,SALA_5e68b44f05,2,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Quinta,15:00,17:00,SALA_5e68b44f05,2,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Quinta,15:00,17:00,SALA_5e68b44f05,13,4,PROF_a04ae7f126,EDU
20252,EDU1792-1BA,EDU1792,1BA,Pesquisa Educacional,Quinta,15:00,17:00,SALA_5e68b44f05,6,4,PROF_a04ae7f126,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,09:00,11:00,,0,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,09:00,11:00,,3,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,09:00,11:00,,11,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,09:00,11:00,,15,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,09:00,11:00,,6,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,09:00,11:00,,3,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,11:00,13:00,,11,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,11:00,13:00,,0,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,11:00,13:00,,3,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,11:00,13:00,,15,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,11:00,13:00,,6,4,PROF_f51e5db18e,EDU
20252,EDU1794-1BA,EDU1794,1BA,Educ De Jovens E Adultos,Sexta,11:00,13:00,,3,4,PROF_f51e5db18e,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,13,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,10,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,13,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,13,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,13,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,13,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,3,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,15,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Terca,11:00,13:00,SALA_6556041364,6,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,13,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,10,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,13,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,13,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,13,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,2,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,13,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,3,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,15,4,PROF_a04ae7f126,EDU
20252,EDU1796-1BA,EDU1796,1BA,Cultura Digital E Educacao,Quinta,11:00,13:00,SALA_6556041364,6,4,PROF_a04ae7f126,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,3,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,0,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,5,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,3,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,14,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Terca,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,3,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,0,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,1,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,5,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,3,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,14,4,PROF_aebaec9b92,EDU
20252,EDU1798-1BA,EDU1798,1BA,Multiculturalismo E Educacao,Quinta,09:00,11:00,SALA_e67b16b065,2,4,PROF_aebaec9b92,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Segunda,07:00,09:00,SALA_5e68b44f05,4,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Segunda,07:00,09:00,SALA_5e68b44f05,3,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Segunda,07:00,09:00,SALA_5e68b44f05,4,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Segunda,07:00,09:00,SALA_5e68b44f05,4,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Segunda,07:00,09:00,SALA_5e68b44f05,4,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Segunda,07:00,09:00,SALA_5e68b44f05,4,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Segunda,07:00,09:00,SALA_5e68b44f05,5,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Quarta,07:00,09:00,SALA_5e68b44f05,4,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Quarta,07:00,09:00,SALA_5e68b44f05,3,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Quarta,07:00,09:00,SALA_5e68b44f05,4,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Quarta,07:00,09:00,SALA_5e68b44f05,4,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Quarta,07:00,09:00,SALA_5e68b44f05,4,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Quarta,07:00,09:00,SALA_5e68b44f05,4,4,PROF_c7d1b36027,EDU
20252,EDU1799-1BA,EDU1799,1BA,Metod Ens Cienc Naturais I,Quarta,07:00,09:00,SALA_5e68b44f05,5,4,PROF_c7d1b36027,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,4,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Segunda,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,4,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,1,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1801-1BA,EDU1801,1BA,Metod Ens Ciencias Sociais I,Quarta,09:00,11:00,SALA_5e68b44f05,5,4,PROF_e5735acd63,EDU
20252,EDU1803-1BA,EDU1803,1BA,Metod Ens Lin Portuguesa I,Segunda,13:00,15:00,SALA_5e68b44f05,1,4,PROF_a9bb5594ea,EDU
